GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
42017,2009,Bucks County,Pennsylvania,621241,3.27,53404,21.74,979,74111,318200,29.5,88.64,3.55,3.4,0.09,3.28,0.03,0.88,0.12,5649,857,1.6,10.58,0,0,1
42017,2010,Bucks County,Pennsylvania,625249,3.78,53836,22.92,1096,76859,315600,30.8,86.88,3.43,4.28,0.12,3.82,0.02,1.31,0.13,6105,936,1.74,11.34,0,0,1
42017,2011,Bucks County,Pennsylvania,626583,4.22,54569,23.58,1137,77568,308800,30.7,85.54,3.7,4.74,0.12,4.32,0,1.43,0.15,5777,849,1.56,10.59,0,0,1
42017,2012,Bucks County,Pennsylvania,626583,4.22,55302,23.58,1137,77568,308800,30.7,85.54,3.7,4.74,0.12,4.32,0,1.43,0.15,6164,887,1.6,11.15,0,0,1
42017,2013,Bucks County,Pennsylvania,626583,4.22,56035,23.58,1137,77568,308800,30.7,85.54,3.7,4.74,0.12,4.32,0,1.43,0.15,6177,727,1.3,11.02,0,0,1
42017,2014,Bucks County,Pennsylvania,626583,4.22,56767,23.58,1137,77568,308800,30.7,85.54,3.7,4.74,0.12,4.32,0,1.43,0.15,6263,696,1.23,11.03,0,0,1
42017,2015,Bucks County,Pennsylvania,626583,4.22,57500,23.58,1137,77568,308800,30.7,85.54,3.7,4.74,0.12,4.32,0,1.43,0.15,5658,646,1.12,9.84,0,0,1
42017,2016,Bucks County,Pennsylvania,626583,4.22,58233,23.58,1137,77568,308800,30.7,85.54,3.7,4.74,0.12,4.32,0,1.43,0.15,3991,512,0.88,6.85,1,0,1
42019,2000,Butler County,Pennsylvania,174083,9.08,14576,22.13,487,42308,114100,24.3,97.44,0.77,0.58,0.08,0.56,0.03,0.48,0.05,472,271,1.86,3.24,0,0,0
42019,2001,Butler County,Pennsylvania,174083,9.08,14878,22.13,487,42308,114100,24.3,97.44,0.77,0.58,0.08,0.56,0.03,0.48,0.05,518,300,2.02,3.48,0,0,0
42019,2002,Butler County,Pennsylvania,174083,9.08,15180,22.13,487,42308,114100,24.3,97.44,0.77,0.58,0.08,0.56,0.03,0.48,0.05,483,298,1.96,3.18,0,0,0
42019,2003,Butler County,Pennsylvania,174083,9.08,15481,22.13,487,42308,114100,24.3,97.44,0.77,0.58,0.08,0.56,0.03,0.48,0.05,542,341,2.2,3.5,0,0,0
42019,2004,Butler County,Pennsylvania,174083,9.08,15783,22.13,487,42308,114100,24.3,97.44,0.77,0.58,0.08,0.56,0.03,0.48,0.05,593,363,2.3,3.76,0,0,0
42019,2005,Butler County,Pennsylvania,182519,5.39,16085,22.31,665,55373,152300,28.5,96.54,0.9,0.9,0.11,0.78,0.01,0.71,0.05,612,347,2.16,3.8,0,0,0
42019,2006,Butler County,Pennsylvania,182519,5.39,16387,22.31,665,55373,152300,28.5,96.54,0.9,0.9,0.11,0.78,0.01,0.71,0.05,655,453,2.76,4,0,0,0
42019,2007,Butler County,Pennsylvania,182519,5.39,16689,22.31,665,55373,152300,28.5,96.54,0.9,0.9,0.11,0.78,0.01,0.71,0.05,608,384,2.3,3.64,1,1,1
42019,2008,Butler County,Pennsylvania,182519,5.39,16990,22.31,665,55373,152300,28.5,96.54,0.9,0.9,0.11,0.78,0.01,0.71,0.05,489,203,1.19,2.88,1,0,1
42019,2009,Butler County,Pennsylvania,182519,5.39,17292,22.31,665,55373,152300,28.5,96.54,0.9,0.9,0.11,0.78,0.01,0.71,0.05,622,253,1.46,3.6,1,0,1
42019,2010,Butler County,Pennsylvania,183862,5.81,17594,24.16,729,58226,167100,28.7,95.86,1.06,1.06,0.09,0.99,0.03,0.85,0.06,634,295,1.68,3.6,0,0,1
42019,2011,Butler County,Pennsylvania,185689,6.09,17886,23.2,752,60934,178100,28.9,95.31,1.07,1.27,0.07,1.07,0.02,1.11,0.07,643,310,1.73,3.6,0,0,1
42019,2012,Butler County,Pennsylvania,185689,6.09,18177,23.2,752,60934,178100,28.9,95.31,1.07,1.27,0.07,1.07,0.02,1.11,0.07,632,329,1.81,3.48,0,0,1
42019,2013,Butler County,Pennsylvania,185689,6.09,18469,23.2,752,60934,178100,28.9,95.31,1.07,1.27,0.07,1.07,0.02,1.11,0.07,659,340,1.84,3.57,0,0,1
42019,2014,Butler County,Pennsylvania,185689,6.09,18761,23.2,752,60934,178100,28.9,95.31,1.07,1.27,0.07,1.07,0.02,1.11,0.07,682,312,1.66,3.64,0,0,1
42019,2015,Butler County,Pennsylvania,185689,6.09,19052,23.2,752,60934,178100,28.9,95.31,1.07,1.27,0.07,1.07,0.02,1.11,0.07,674,307,1.61,3.54,0,0,1
42019,2016,Butler County,Pennsylvania,185689,6.09,19344,23.2,752,60934,178100,28.9,95.31,1.07,1.27,0.07,1.07,0.02,1.11,0.07,496,210,1.09,2.56,1,0,1
42021,2000,Cambria County,Pennsylvania,152598,12.49,15261,25.21,361,30179,62700,23.5,95.24,2.77,0.89,0.08,0.37,0.02,0.57,0.06,364,239,1.57,2.39,1,0,0
42021,2001,Cambria County,Pennsylvania,152598,12.49,15290,25.21,361,30179,62700,23.5,95.24,2.77,0.89,0.08,0.37,0.02,0.57,0.06,349,244,1.6,2.28,1,0,0
42021,2002,Cambria County,Pennsylvania,152598,12.49,15320,25.21,361,30179,62700,23.5,95.24,2.77,0.89,0.08,0.37,0.02,0.57,0.06,365,266,1.74,2.38,1,0,0
42021,2003,Cambria County,Pennsylvania,152598,12.49,15350,25.21,361,30179,62700,23.5,95.24,2.77,0.89,0.08,0.37,0.02,0.57,0.06,476,299,1.95,3.1,0,0,0
42021,2004,Cambria County,Pennsylvania,152598,12.49,15380,25.21,361,30179,62700,23.5,95.24,2.77,0.89,0.08,0.37,0.02,0.57,0.06,428,277,1.8,2.78,0,0,0
42021,2005,Cambria County,Pennsylvania,145219,10.3,15409,26.06,488,38381,82300,26.3,94.08,3.25,1.22,0.07,0.56,0.04,0.73,0.06,477,289,1.88,3.1,0,0,0
42021,2006,Cambria County,Pennsylvania,145219,10.3,15439,26.06,488,38381,82300,26.3,94.08,3.25,1.22,0.07,0.56,0.04,0.73,0.06,475,347,2.25,3.08,0,0,0
42021,2007,Cambria County,Pennsylvania,145219,10.3,15469,26.06,488,38381,82300,26.3,94.08,3.25,1.22,0.07,0.56,0.04,0.73,0.06,434,298,1.93,2.81,1,1,1
42021,2008,Cambria County,Pennsylvania,145219,10.3,15499,26.06,488,38381,82300,26.3,94.08,3.25,1.22,0.07,0.56,0.04,0.73,0.06,385,302,1.95,2.48,1,0,1
42021,2009,Cambria County,Pennsylvania,145219,10.3,15528,26.06,488,38381,82300,26.3,94.08,3.25,1.22,0.07,0.56,0.04,0.73,0.06,498,416,2.68,3.21,0,0,1
42021,2010,Cambria County,Pennsylvania,143679,9.81,15558,26.39,542,41668,87300,27.3,93.31,3.53,1.4,0.08,0.5,0.02,1.09,0.07,518,411,2.64,3.33,0,0,1
42021,2011,Cambria County,Pennsylvania,139381,10.29,15725,26.15,566,42107,87100,28,93.03,3.25,1.54,0.07,0.49,0.03,1.52,0.07,537,430,2.73,3.41,0,0,1
42021,2012,Cambria County,Pennsylvania,139381,10.29,15893,26.15,566,42107,87100,28,93.03,3.25,1.54,0.07,0.49,0.03,1.52,0.07,546,444,2.79,3.44,0,0,1
42021,2013,Cambria County,Pennsylvania,139381,10.29,16060,26.15,566,42107,87100,28,93.03,3.25,1.54,0.07,0.49,0.03,1.52,0.07,601,423,2.63,3.74,0,0,1
42021,2014,Cambria County,Pennsylvania,139381,10.29,16227,26.15,566,42107,87100,28,93.03,3.25,1.54,0.07,0.49,0.03,1.52,0.07,570,355,2.19,3.51,0,0,1
42021,2015,Cambria County,Pennsylvania,139381,10.29,16395,26.15,566,42107,87100,28,93.03,3.25,1.54,0.07,0.49,0.03,1.52,0.07,674,400,2.44,4.11,0,0,1
42021,2016,Cambria County,Pennsylvania,139381,10.29,16562,26.15,566,42107,87100,28,93.03,3.25,1.54,0.07,0.49,0.03,1.52,0.07,441,315,1.9,2.66,1,0,1
42023,2000,Cameron County,Pennsylvania,5974,9.45,621,25.19,368,32212,61300,20.9,98.46,0.35,0.57,0.13,0.12,0,0.33,0.03,14,9,1.45,2.25,0,0,0
42023,2001,Cameron County,Pennsylvania,5974,9.45,619,25.19,368,32212,61300,20.9,98.46,0.35,0.57,0.13,0.12,0,0.33,0.03,9,9,1.46,1.46,0,0,0
42023,2002,Cameron County,Pennsylvania,5974,9.45,616,25.19,368,32212,61300,20.9,98.46,0.35,0.57,0.13,0.12,0,0.33,0.03,10,9,1.46,1.62,0,0,0
42023,2003,Cameron County,Pennsylvania,5974,9.45,614,25.19,368,32212,61300,20.9,98.46,0.35,0.57,0.13,0.12,0,0.33,0.03,8,5,0.81,1.3,0,0,0
42023,2004,Cameron County,Pennsylvania,5974,9.45,611,25.19,368,32212,61300,20.9,98.46,0.35,0.57,0.13,0.12,0,0.33,0.03,5,4,0.65,0.82,0,0,0
42023,2005,Cameron County,Pennsylvania,5334,8.35,609,27.69,474,40288,73000,27.5,97.79,0.07,0.66,0.17,0.26,0,1.05,0,4,0,0,0.66,0,0,0
42023,2006,Cameron County,Pennsylvania,5334,8.35,606,27.69,474,40288,73000,27.5,97.79,0.07,0.66,0.17,0.26,0,1.05,0,6,6,0.99,0.99,0,0,0
42023,2007,Cameron County,Pennsylvania,5334,8.35,604,27.69,474,40288,73000,27.5,97.79,0.07,0.66,0.17,0.26,0,1.05,0,2,2,0.33,0.33,0,0,1
42023,2008,Cameron County,Pennsylvania,5334,8.35,601,27.69,474,40288,73000,27.5,97.79,0.07,0.66,0.17,0.26,0,1.05,0,9,8,1.33,1.5,0,0,1
42023,2009,Cameron County,Pennsylvania,5334,8.35,599,27.69,474,40288,73000,27.5,97.79,0.07,0.66,0.17,0.26,0,1.05,0,4,3,0.5,0.67,0,0,1
42023,2010,Cameron County,Pennsylvania,5085,8.58,596,26.22,493,41409,71600,24.4,98.03,0.24,0.37,0.26,0.28,0,0.83,0,5,2,0.34,0.84,0,0,1
42023,2011,Cameron County,Pennsylvania,4869,8.03,600,29.72,576,39897,70600,27.7,97.29,0.62,0.7,0.25,0.12,0,0.9,0.12,8,6,1,1.33,0,0,1
42023,2012,Cameron County,Pennsylvania,4869,8.03,604,29.72,576,39897,70600,27.7,97.29,0.62,0.7,0.25,0.12,0,0.9,0.12,15,14,2.32,2.48,0,0,1
42023,2013,Cameron County,Pennsylvania,4869,8.03,608,29.72,576,39897,70600,27.7,97.29,0.62,0.7,0.25,0.12,0,0.9,0.12,14,11,1.81,2.3,0,0,1
42023,2014,Cameron County,Pennsylvania,4869,8.03,611,29.72,576,39897,70600,27.7,97.29,0.62,0.7,0.25,0.12,0,0.9,0.12,5,4,0.65,0.82,0,0,1
42023,2015,Cameron County,Pennsylvania,4869,8.03,615,29.72,576,39897,70600,27.7,97.29,0.62,0.7,0.25,0.12,0,0.9,0.12,6,4,0.65,0.98,0,0,1
42023,2016,Cameron County,Pennsylvania,4869,8.03,619,29.72,576,39897,70600,27.7,97.29,0.62,0.7,0.25,0.12,0,0.9,0.12,1,1,0.16,0.16,0,0,1
42025,2000,Carbon County,Pennsylvania,58802,9.51,5172,21.82,458,35113,82100,25.4,96.85,0.57,1.46,0.14,0.31,0.03,0.61,0.03,212,131,2.53,4.1,0,0,0
42025,2001,Carbon County,Pennsylvania,58802,9.51,5259,21.82,458,35113,82100,25.4,96.85,0.57,1.46,0.14,0.31,0.03,0.61,0.03,206,136,2.59,3.92,0,0,0
42025,2002,Carbon County,Pennsylvania,58802,9.51,5346,21.82,458,35113,82100,25.4,96.85,0.57,1.46,0.14,0.31,0.03,0.61,0.03,227,159,2.97,4.25,0,0,0
42025,2003,Carbon County,Pennsylvania,58802,9.51,5432,21.82,458,35113,82100,25.4,96.85,0.57,1.46,0.14,0.31,0.03,0.61,0.03,243,182,3.35,4.47,0,0,0
42025,2004,Carbon County,Pennsylvania,58802,9.51,5519,21.82,458,35113,82100,25.4,96.85,0.57,1.46,0.14,0.31,0.03,0.61,0.03,273,197,3.57,4.95,1,0,0
42025,2005,Carbon County,Pennsylvania,62856,7.28,5606,20.6,630,47283,130000,27.3,94.55,1.44,2.7,0.15,0.57,0,0.57,0.02,343,245,4.37,6.12,0,0,0
42025,2006,Carbon County,Pennsylvania,62856,7.28,5693,20.6,630,47283,130000,27.3,94.55,1.44,2.7,0.15,0.57,0,0.57,0.02,308,232,4.07,5.41,0,0,0
42025,2007,Carbon County,Pennsylvania,62856,7.28,5780,20.6,630,47283,130000,27.3,94.55,1.44,2.7,0.15,0.57,0,0.57,0.02,227,142,2.46,3.93,1,0,1
42025,2008,Carbon County,Pennsylvania,62856,7.28,5867,20.6,630,47283,130000,27.3,94.55,1.44,2.7,0.15,0.57,0,0.57,0.02,179,99,1.69,3.05,1,0,1
42025,2009,Carbon County,Pennsylvania,62856,7.28,5954,20.6,630,47283,130000,27.3,94.55,1.44,2.7,0.15,0.57,0,0.57,0.02,272,158,2.65,4.57,0,0,1
42025,2010,Carbon County,Pennsylvania,65249,7.06,6041,22.64,711,49951,147100,29.6,93.75,1.36,3.29,0.15,0.47,0.04,0.9,0.06,309,163,2.7,5.12,0,0,1
42025,2011,Carbon County,Pennsylvania,64634,7.18,6122,21.72,773,49973,144700,30.8,92.81,1.35,3.91,0.12,0.47,0,1.19,0.15,263,148,2.42,4.3,0,0,1
42025,2012,Carbon County,Pennsylvania,64634,7.18,6203,21.72,773,49973,144700,30.8,92.81,1.35,3.91,0.12,0.47,0,1.19,0.15,305,183,2.95,4.92,0,0,1
42025,2013,Carbon County,Pennsylvania,64634,7.18,6284,21.72,773,49973,144700,30.8,92.81,1.35,3.91,0.12,0.47,0,1.19,0.15,286,147,2.34,4.55,0,0,1
42025,2014,Carbon County,Pennsylvania,64634,7.18,6364,21.72,773,49973,144700,30.8,92.81,1.35,3.91,0.12,0.47,0,1.19,0.15,351,179,2.81,5.52,0,0,1
42025,2015,Carbon County,Pennsylvania,64634,7.18,6445,21.72,773,49973,144700,30.8,92.81,1.35,3.91,0.12,0.47,0,1.19,0.15,366,171,2.65,5.68,0,0,1
42025,2016,Carbon County,Pennsylvania,64634,7.18,6526,21.72,773,49973,144700,30.8,92.81,1.35,3.91,0.12,0.47,0,1.19,0.15,240,114,1.75,3.68,1,0,1
42027,2000,Centre County,Pennsylvania,135758,18.81,19645,39.83,565,36165,114900,31.3,90.64,2.56,1.65,0.11,3.94,0.07,0.93,0.09,561,301,1.53,2.86,0,0,0
42027,2001,Centre County,Pennsylvania,135758,18.81,20066,39.83,565,36165,114900,31.3,90.64,2.56,1.65,0.11,3.94,0.07,0.93,0.09,501,257,1.28,2.5,1,0,0
42027,2002,Centre County,Pennsylvania,135758,18.81,20488,39.83,565,36165,114900,31.3,90.64,2.56,1.65,0.11,3.94,0.07,0.93,0.09,588,342,1.67,2.87,1,0,0
42027,2003,Centre County,Pennsylvania,135758,18.81,20909,39.83,565,36165,114900,31.3,90.64,2.56,1.65,0.11,3.94,0.07,0.93,0.09,580,312,1.49,2.77,0,0,0
42027,2004,Centre County,Pennsylvania,135758,18.81,21330,39.83,565,36165,114900,31.3,90.64,2.56,1.65,0.11,3.94,0.07,0.93,0.09,546,331,1.55,2.56,1,0,0
42027,2005,Centre County,Pennsylvania,144306,5.66,21751,39.37,758,45959,167200,35.9,88.94,2.87,2.27,0.2,4.68,0.04,0.83,0.17,487,269,1.24,2.24,1,0,0
42027,2006,Centre County,Pennsylvania,144306,5.66,22172,39.37,758,45959,167200,35.9,88.94,2.87,2.27,0.2,4.68,0.04,0.83,0.17,564,363,1.64,2.54,0,0,0
42027,2007,Centre County,Pennsylvania,144306,5.66,22593,39.37,758,45959,167200,35.9,88.94,2.87,2.27,0.2,4.68,0.04,0.83,0.17,311,78,0.35,1.38,1,0,1
42027,2008,Centre County,Pennsylvania,144306,5.66,23015,39.37,758,45959,167200,35.9,88.94,2.87,2.27,0.2,4.68,0.04,0.83,0.17,277,136,0.59,1.2,1,0,1
42027,2009,Centre County,Pennsylvania,144306,5.66,23436,39.37,758,45959,167200,35.9,88.94,2.87,2.27,0.2,4.68,0.04,0.83,0.17,453,187,0.8,1.93,1,0,1
42027,2010,Centre County,Pennsylvania,153990,6.54,23858,41.44,862,49706,189800,35.7,87.95,2.89,2.4,0.1,5.15,0.03,1.35,0.13,527,192,0.8,2.21,0,0,1
42027,2011,Centre County,Pennsylvania,157823,6.46,24232,39.48,900,52186,197200,34.4,86.59,3.47,2.74,0.19,5.52,0.04,1.29,0.17,457,145,0.6,1.89,0,0,1
42027,2012,Centre County,Pennsylvania,157823,6.46,24607,39.48,900,52186,197200,34.4,86.59,3.47,2.74,0.19,5.52,0.04,1.29,0.17,396,144,0.59,1.61,1,0,1
42027,2013,Centre County,Pennsylvania,157823,6.46,24980,39.48,900,52186,197200,34.4,86.59,3.47,2.74,0.19,5.52,0.04,1.29,0.17,410,100,0.4,1.64,0,0,1
42027,2014,Centre County,Pennsylvania,157823,6.46,25355,39.48,900,52186,197200,34.4,86.59,3.47,2.74,0.19,5.52,0.04,1.29,0.17,517,152,0.6,2.04,0,0,1
42027,2015,Centre County,Pennsylvania,157823,6.46,25730,39.48,900,52186,197200,34.4,86.59,3.47,2.74,0.19,5.52,0.04,1.29,0.17,519,111,0.43,2.02,0,0,1
42027,2016,Centre County,Pennsylvania,157823,6.46,26104,39.48,900,52186,197200,34.4,86.59,3.47,2.74,0.19,5.52,0.04,1.29,0.17,440,92,0.35,1.69,1,0,1
42029,2000,Chester County,Pennsylvania,433501,5.23,37477,23.73,754,65295,182500,23.5,87.18,6.09,3.72,0.11,1.94,0.02,0.84,0.1,1981,838,2.24,5.29,0,0,0
42029,2001,Chester County,Pennsylvania,433501,5.23,38087,23.73,754,65295,182500,23.5,87.18,6.09,3.72,0.11,1.94,0.02,0.84,0.1,1857,931,2.44,4.88,0,0,0
42029,2002,Chester County,Pennsylvania,433501,5.23,38696,23.73,754,65295,182500,23.5,87.18,6.09,3.72,0.11,1.94,0.02,0.84,0.1,1847,922,2.38,4.77,0,0,0
42029,2003,Chester County,Pennsylvania,433501,5.23,39306,23.73,754,65295,182500,23.5,87.18,6.09,3.72,0.11,1.94,0.02,0.84,0.1,2108,1019,2.59,5.36,0,0,0
42029,2004,Chester County,Pennsylvania,433501,5.23,39915,23.73,754,65295,182500,23.5,87.18,6.09,3.72,0.11,1.94,0.02,0.84,0.1,2173,987,2.47,5.44,0,0,0
42029,2005,Chester County,Pennsylvania,486301,3.62,40525,21.79,1042,83759,328900,27.1,84.43,6.07,5,0.08,3.18,0.01,1.03,0.19,2645,941,2.32,6.53,0,0,0
42029,2006,Chester County,Pennsylvania,486301,3.62,41134,21.79,1042,83759,328900,27.1,84.43,6.07,5,0.08,3.18,0.01,1.03,0.19,2643,1349,3.28,6.43,0,0,0
42029,2007,Chester County,Pennsylvania,486301,3.62,41744,21.79,1042,83759,328900,27.1,84.43,6.07,5,0.08,3.18,0.01,1.03,0.19,2444,958,2.29,5.85,1,0,1
42029,2008,Chester County,Pennsylvania,486301,3.62,42353,21.79,1042,83759,328900,27.1,84.43,6.07,5,0.08,3.18,0.01,1.03,0.19,2877,969,2.29,6.79,0,0,1
42029,2009,Chester County,Pennsylvania,486301,3.62,42964,21.79,1042,83759,328900,27.1,84.43,6.07,5,0.08,3.18,0.01,1.03,0.19,2948,858,2,6.86,0,0,1
42029,2010,Chester County,Pennsylvania,498886,4.07,43573,23.82,1142,86184,329700,28.2,82.1,5.89,6.52,0.11,3.85,0.02,1.4,0.12,2842,800,1.84,6.52,0,0,1
42029,2011,Chester County,Pennsylvania,509797,4.36,44411,24.86,1197,85976,325800,29.8,80.9,5.79,6.98,0.06,4.47,0.02,1.68,0.1,2875,688,1.55,6.47,0,0,1
42029,2012,Chester County,Pennsylvania,509797,4.36,45250,24.86,1197,85976,325800,29.8,80.9,5.79,6.98,0.06,4.47,0.02,1.68,0.1,2790,767,1.7,6.17,0,0,1
42029,2013,Chester County,Pennsylvania,509797,4.36,46088,24.86,1197,85976,325800,29.8,80.9,5.79,6.98,0.06,4.47,0.02,1.68,0.1,3007,706,1.53,6.52,0,0,1
42029,2014,Chester County,Pennsylvania,509797,4.36,46926,24.86,1197,85976,325800,29.8,80.9,5.79,6.98,0.06,4.47,0.02,1.68,0.1,2967,659,1.4,6.32,0,0,1
42029,2015,Chester County,Pennsylvania,509797,4.36,47765,24.86,1197,85976,325800,29.8,80.9,5.79,6.98,0.06,4.47,0.02,1.68,0.1,2703,673,1.41,5.66,0,0,1
42029,2016,Chester County,Pennsylvania,509797,4.36,48603,24.86,1197,85976,325800,29.8,80.9,5.79,6.98,0.06,4.47,0.02,1.68,0.1,1913,441,0.91,3.94,1,0,1
42031,2000,Clarion County,Pennsylvania,41765,15.42,4453,27.74,383,30770,68800,25,97.85,0.78,0.41,0.11,0.34,0,0.49,0.02,37,27,0.61,0.83,0,0,0
42031,2001,Clarion County,Pennsylvania,41765,15.42,4518,27.74,383,30770,68800,25,97.85,0.78,0.41,0.11,0.34,0,0.49,0.02,31,24,0.53,0.69,0,0,0
42031,2002,Clarion County,Pennsylvania,41765,15.42,4583,27.74,383,30770,68800,25,97.85,0.78,0.41,0.11,0.34,0,0.49,0.02,27,22,0.48,0.59,0,0,0
42031,2003,Clarion County,Pennsylvania,41765,15.42,4649,27.74,383,30770,68800,25,97.85,0.78,0.41,0.11,0.34,0,0.49,0.02,37,22,0.47,0.8,0,0,0
42031,2004,Clarion County,Pennsylvania,41765,15.42,4714,27.74,383,30770,68800,25,97.85,0.78,0.41,0.11,0.34,0,0.49,0.02,35,27,0.57,0.74,0,0,0
42031,2005,Clarion County,Pennsylvania,39857,9.34,4779,27.59,542,39083,92500,33.6,97.24,0.99,0.53,0.04,0.39,0,0.76,0.05,41,26,0.54,0.86,0,0,0
42031,2006,Clarion County,Pennsylvania,39857,9.34,4845,27.59,542,39083,92500,33.6,97.24,0.99,0.53,0.04,0.39,0,0.76,0.05,42,31,0.64,0.87,0,0,0
42031,2007,Clarion County,Pennsylvania,39857,9.34,4910,27.59,542,39083,92500,33.6,97.24,0.99,0.53,0.04,0.39,0,0.76,0.05,13,11,0.22,0.26,0,0,1
42031,2008,Clarion County,Pennsylvania,39857,9.34,4975,27.59,542,39083,92500,33.6,97.24,0.99,0.53,0.04,0.39,0,0.76,0.05,13,11,0.22,0.26,0,0,1
42031,2009,Clarion County,Pennsylvania,39857,9.34,5041,27.59,542,39083,92500,33.6,97.24,0.99,0.53,0.04,0.39,0,0.76,0.05,62,31,0.61,1.23,0,0,1
42031,2010,Clarion County,Pennsylvania,39988,9.62,5106,31.66,595,43059,105000,32.8,96.84,1.17,0.61,0.11,0.48,0.01,0.72,0.06,59,41,0.8,1.16,0,0,1
42031,2011,Clarion County,Pennsylvania,39454,9.91,5167,30.75,608,42536,107100,31.4,96.46,1.09,0.71,0.14,0.62,0.02,0.83,0.13,54,39,0.75,1.05,0,0,1
42031,2012,Clarion County,Pennsylvania,39454,9.91,5228,30.75,608,42536,107100,31.4,96.46,1.09,0.71,0.14,0.62,0.02,0.83,0.13,45,31,0.59,0.86,0,0,1
42031,2013,Clarion County,Pennsylvania,39454,9.91,5290,30.75,608,42536,107100,31.4,96.46,1.09,0.71,0.14,0.62,0.02,0.83,0.13,53,34,0.64,1,0,0,1
42031,2014,Clarion County,Pennsylvania,39454,9.91,5351,30.75,608,42536,107100,31.4,96.46,1.09,0.71,0.14,0.62,0.02,0.83,0.13,63,47,0.88,1.18,0,0,1
42031,2015,Clarion County,Pennsylvania,39454,9.91,5412,30.75,608,42536,107100,31.4,96.46,1.09,0.71,0.14,0.62,0.02,0.83,0.13,55,38,0.7,1.02,0,0,1
42031,2016,Clarion County,Pennsylvania,39454,9.91,5473,30.75,608,42536,107100,31.4,96.46,1.09,0.71,0.14,0.62,0.02,0.83,0.13,54,37,0.68,0.99,0,0,1
42033,2000,Clearfield County,Pennsylvania,83382,12.52,6818,20.79,376,31357,62600,23.8,97.15,1.48,0.56,0.11,0.26,0.01,0.4,0.02,119,79,1.16,1.75,0,0,0
42033,2001,Clearfield County,Pennsylvania,83382,12.52,6882,20.79,376,31357,62600,23.8,97.15,1.48,0.56,0.11,0.26,0.01,0.4,0.02,126,102,1.48,1.83,1,0,0
42033,2002,Clearfield County,Pennsylvania,83382,12.52,6947,20.79,376,31357,62600,23.8,97.15,1.48,0.56,0.11,0.26,0.01,0.4,0.02,102,82,1.18,1.47,0,0,0
42033,2003,Clearfield County,Pennsylvania,83382,12.52,7011,20.79,376,31357,62600,23.8,97.15,1.48,0.56,0.11,0.26,0.01,0.4,0.02,155,117,1.67,2.21,0,0,0
42033,2004,Clearfield County,Pennsylvania,83382,12.52,7076,20.79,376,31357,62600,23.8,97.15,1.48,0.56,0.11,0.26,0.01,0.4,0.02,161,117,1.65,2.28,0,0,0
42033,2005,Clearfield County,Pennsylvania,82482,10.82,7140,23.49,529,36470,80200,28,95.36,2.6,0.92,0.07,0.39,0.02,0.58,0.05,182,126,1.76,2.55,0,0,0
42033,2006,Clearfield County,Pennsylvania,82482,10.82,7205,23.49,529,36470,80200,28,95.36,2.6,0.92,0.07,0.39,0.02,0.58,0.05,158,114,1.58,2.19,0,0,0
42033,2007,Clearfield County,Pennsylvania,82482,10.82,7269,23.49,529,36470,80200,28,95.36,2.6,0.92,0.07,0.39,0.02,0.58,0.05,213,132,1.82,2.93,0,0,1
42033,2008,Clearfield County,Pennsylvania,82482,10.82,7334,23.49,529,36470,80200,28,95.36,2.6,0.92,0.07,0.39,0.02,0.58,0.05,168,91,1.24,2.29,0,0,1
42033,2009,Clearfield County,Pennsylvania,82482,10.82,7398,23.49,529,36470,80200,28,95.36,2.6,0.92,0.07,0.39,0.02,0.58,0.05,172,108,1.46,2.32,0,0,1
42033,2010,Clearfield County,Pennsylvania,81642,10.62,7463,23.11,560,40768,85100,29.3,94.35,2.08,2.34,0.06,0.47,0.02,0.65,0.03,200,128,1.72,2.68,0,0,1
42033,2011,Clearfield County,Pennsylvania,81343,10.49,7576,22.82,582,42257,87300,28.6,93.41,2.24,2.77,0.13,0.52,0,0.91,0.02,217,117,1.54,2.86,0,0,1
42033,2012,Clearfield County,Pennsylvania,81343,10.49,7689,22.82,582,42257,87300,28.6,93.41,2.24,2.77,0.13,0.52,0,0.91,0.02,209,147,1.91,2.72,0,0,1
42033,2013,Clearfield County,Pennsylvania,81343,10.49,7802,22.82,582,42257,87300,28.6,93.41,2.24,2.77,0.13,0.52,0,0.91,0.02,245,159,2.04,3.14,0,0,1
42033,2014,Clearfield County,Pennsylvania,81343,10.49,7914,22.82,582,42257,87300,28.6,93.41,2.24,2.77,0.13,0.52,0,0.91,0.02,253,153,1.93,3.2,0,0,1
42033,2015,Clearfield County,Pennsylvania,81343,10.49,8027,22.82,582,42257,87300,28.6,93.41,2.24,2.77,0.13,0.52,0,0.91,0.02,243,161,2.01,3.03,0,0,1
42033,2016,Clearfield County,Pennsylvania,81343,10.49,8140,22.82,582,42257,87300,28.6,93.41,2.24,2.77,0.13,0.52,0,0.91,0.02,167,110,1.35,2.05,1,0,1
42035,2000,Clinton County,Pennsylvania,37914,14.19,3998,27.06,411,31064,78000,26.3,97.92,0.5,0.54,0.11,0.4,0.02,0.48,0.04,121,74,1.85,3.03,0,0,0
